DATE,HOUR-MST,Avg Global PSP (therm-zen cor) [W/m^2],Avg Global Photometric LI-210 [klux],Avg Global 90-South PSP [W/m^2],Avg Deck Dry Bulb Temp [deg C],,DATE AND TIME,Avg Deck Dry Bulb Temp [deg F],Avg Global Photometric LI-210 [fc],Ave Global Irradiance (W/ft2),Ave Global 90 South Irradiance (W/ft2)
5/18/2011,4,1.4217,0,-0.5619,5.9583,,5/18/11 4:00,42.72494,0,0.13208038,-0.052202269
5/18/2011,5,2.3594,0.0954,0.3421,5.5704,,5/18/11 5:00,42.02672,8.862876254,0.219195645,0.031782161
5/18/2011,6,25.1424,2.4862,10.714,5.7261,,5/18/11 6:00,42.30698,230.9736158,2.335807653,0.995364134
5/18/2011,7,48.1436,5.4828,23.0835,6.2329,,5/18/11 7:00,43.21922,509.3645485,4.472691125,2.144529399
5/18/2011,8,80.1738,9.7435,35.1639,6.4202,,5/18/11 8:00,43.55636,905.1932367,7.448396956,3.26683637
5/18/2011,9,315.5557,37.131,141.5485,7.6462,,5/18/11 9:00,45.76316,3449.554069,29.31611219,13.15029868
5/18/2011,10,394.4984,47.456,184.5482,8.6445,,5/18/11 10:00,47.5601,4408.769974,36.6501361,17.1451054
5/18/2011,11,220.1187,27.1053,96.5841,9.3082,,5/18/11 11:00,48.75476,2518.143813,20.44971618,8.972965189
5/18/2011,12,365.9295,42.4557,165.4929,8.5555,,5/18/11 12:00,47.3999,3944.230769,33.99599588,15.37480839
5/18/2011,13,133.726,17.214,56.9223,7.2625,,5/18/11 13:00,45.0725,1599.219621,12.42356395,5.288259831
5/18/2011,14,270.194,32.5404,119.041,7.6338,,5/18/11 14:00,45.74084,3023.076923,25.10186828,11.05928149
5/18/2011,15,265.1977,31.1922,125.2037,7.3423,,5/18/11 15:00,45.21614,2897.826087,24.63769637,11.63181561
5/18/2011,16,24.1305,2.9633,9.9952,6.5481,,5/18/11 16:00,43.78658,275.2972873,2.241798976,0.928585364
5/18/2011,17,35.5297,4.2881,15.2543,5.7063,,5/18/11 17:00,42.27134,398.3742103,3.300820335,1.417172215
5/18/2011,18,29.0172,3.0259,10.3974,5.7057,,5/18/11 18:00,42.27026,281.1129692,2.695788701,0.965951003
5/18/2011,19,4.2921,0.3743,1.0731,5.3559,,5/18/11 19:00,41.64062,34.77331847,0.398749524,0.099694349
5/18/2011,20,1.4258,0.0001,0.3359,5.001,,5/18/11 20:00,41.0018,0.009290227,0.132461283,0.031206161
5/18/2011,21,1.3376,0,0.2091,4.6,,5/18/11 21:00,40.28,0,0.124267227,0.019426044
5/18/2011,22,1.5771,0,0.2763,4.0879,,5/18/11 22:00,39.35822,0,0.146517526,0.025669135
5/18/2011,23,2.2505,0,0.0626,4.4308,,5/18/11 23:00,39.97544,0,0.209078494,0.005815736
5/19/2011,0,2.0408,0,-0.2529,4.0513,,5/19/11 0:00,39.29234,0,0.189596708,-0.023495202
5/19/2011,1,1.2942,0,-0.172,3.4613,,5/19/11 1:00,38.23034,0,0.120235231,-0.015979338
5/19/2011,2,1.2061,0,-0.0281,3.3258,,5/19/11 2:00,37.98644,0,0.112050465,-0.002610578
5/19/2011,3,1.3444,0,-0.0165,3.4483,,5/19/11 3:00,38.20694,0,0.124898968,-0.001532902
5/19/2011,4,1.4259,0,-0.2241,3.3768,,5/19/11 4:00,38.07824,0,0.132470573,-0.020819591
5/19/2011,5,3.2055,0.1667,0.4696,3.3357,,5/19/11 5:00,38.00426,15.48680788,0.297800983,0.04362731
5/19/2011,6,35.2349,3.3792,12.5038,3.2528,,5/19/11 6:00,37.85504,313.93534,3.273432492,1.161642156
5/19/2011,7,98.9428,10.5844,42.0048,3.7828,,5/19/11 7:00,38.80904,983.3147529,9.192095802,3.902377391
5/19/2011,8,175.4633,19.9569,77.7066,4.3322,,5/19/11 8:00,39.79796,1854.041249,16.30108975,7.219186354
5/19/2011,9,133.3568,15.9222,56.5402,4.3575,,5/19/11 9:00,39.8435,1479.208473,12.38926411,5.252761546
5/19/2011,10,127.1398,15.6233,58.895,4.1942,,5/19/11 10:00,39.54956,1451.439985,11.81168536,5.471529836
5/19/2011,11,191.1351,24.0732,88.8959,4.1666,,5/19/11 11:00,39.49988,2236.454849,17.75704902,8.258707346
5/19/2011,12,116.3651,15.0944,53.8102,4.0562,,5/19/11 12:00,39.30116,1402.303976,10.810682,4.999136001
5/19/2011,13,52.2073,7.2929,22.9594,3.8579,,5/19/11 13:00,38.94422,677.5269417,4.850221574,2.133000121
5/19/2011,14,47.1924,6.8439,20.1923,3.9049,,5/19/11 14:00,39.02882,635.8138239,4.384321668,1.87592787
5/19/2011,15,68.8003,9.0471,29.519,3.5058,,5/19/11 15:00,38.31044,840.4960981,6.391763209,2.742407492
5/19/2011,16,58.8301,7.372,23.3328,3.3784,,5/19/11 16:00,38.08112,684.875511,5.465500423,2.167690149
5/19/2011,17,81.9043,9.243,35.0388,3.4273,,5/19/11 17:00,38.16914,858.6956522,7.609165823,3.255214188
5/19/2011,18,48.1164,4.9597,17.9847,3.6542,,5/19/11 18:00,38.57756,460.7673727,4.47016416,1.67083492
5/19/2011,19,18.9838,1.7128,6.6212,3.6672,,5/19/11 19:00,38.60096,159.1230026,1.763654438,0.615130204
5/19/2011,20,1.7629,0.0257,0.3396,3.8041,,5/19/11 20:00,38.84738,2.387588257,0.163778928,0.031549903
5/19/2011,21,1.1862,0,0.1365,3.8517,,5/19/11 21:00,38.93306,0,0.110201693,0.012681277
5/19/2011,22,1.2759,0,0.192,3.7608,,5/19/11 22:00,38.76944,0,0.118535103,0.017837401
5/19/2011,23,1.1019,0,0.2477,3.7034,,5/19/11 23:00,38.66612,0,0.102369959,0.023012105
5/20/2011,0,1.2286,0,0.006,3.6346,,5/20/11 0:00,38.54228,0,0.114140785,0.000557419
5/20/2011,1,2.3577,0,-0.5749,3.3469,,5/20/11 1:00,38.02442,0,0.219037709,-0.053410009
5/20/2011,2,3.2346,0,-1.0163,2.5742,,5/20/11 2:00,36.63356,0,0.300504464,-0.094417451
5/20/2011,3,3.8405,0,-1.2468,2.517,,5/20/11 3:00,36.5306,0,0.35679447,-0.115831622
5/20/2011,4,4.5046,0,-1.598,2.227,,5/20/11 4:00,36.0086,0,0.418491439,-0.148459202
5/20/2011,5,6.9602,0.4549,1.8786,1.7718,,5/20/11 5:00,35.18924,42.26124117,0.646624365,0.17452782
5/20/2011,6,79.8085,9.5039,26.3961,2.8533,,5/20/11 6:00,37.13594,882.9338536,7.414459443,2.452280307
5/20/2011,7,251.279,29.3734,84.6259,4.1986,,5/20/11 7:00,39.55748,2728.855444,23.34460558,7.862010981
5/20/2011,8,394.9756,50.8607,119.0282,6.2929,,5/20/11 8:00,43.32722,4725.074322,36.69446948,11.05809233
5/20/2011,9,585.5508,67.6304,217.7665,7.7802,,5/20/11 9:00,46.00436,6283.017466,54.39950204,20.23118944
5/20/2011,10,509.0381,59.6176,244.1387,7.7542,,5/20/11 10:00,45.95756,5538.610182,47.29123273,22.68124936
5/20/2011,11,740.2214,84.0418,332.6877,9.0337,,5/20/11 11:00,48.26066,7807.673727,68.76888488,30.90772861
5/20/2011,12,775.0322,88.1621,373.1265,11.6903,,5/20/11 12:00,53.04254,8190.458937,72.00291716,34.6646197
5/20/2011,13,457.2417,54.0769,246.9113,11.5693,,5/20/11 13:00,52.82474,5023.866592,42.47918505,22.93883258
5/20/2011,14,708.3229,78.9033,314.7018,13.4677,,5/20/11 14:00,56.24186,7330.295429,65.80541439,29.23678221
5/20/2011,15,139.712,16.4959,59.1765,11.5345,,5/20/11 15:00,52.7621,1532.506503,12.97968209,5.497682067
5/20/2011,16,272.0642,31.1585,112.8292,9.3723,,5/20/11 16:00,48.87014,2894.695281,25.27561572,10.48218582
5/20/2011,17,221.7428,24.2085,101.2833,11.066,,5/20/11 17:00,51.9188,2249.024526,20.60060015,9.409535577
5/20/2011,18,224.7958,23.0255,67.5041,11.8203,,5/20/11 18:00,53.27654,2139.121145,20.88423341,6.271342172
5/20/2011,19,91.1942,8.9495,29.0765,11.537,,5/20/11 19:00,52.7666,831.4288369,8.472226609,2.701297857
5/20/2011,20,7.3399,0.2038,-3.0822,8.9968,,5/20/11 20:00,48.19424,18.93348198,0.681899683,-0.286346027
5/20/2011,21,4.4984,0,-2.7454,7.6486,,5/20/11 21:00,45.76748,0,0.41791544,-0.255056253
5/20/2011,22,4.1695,0,-1.9399,6.871,,5/20/11 22:00,44.3678,0,0.3873596,-0.180222782
5/20/2011,23,5.4606,0,-1.839,6.1625,,5/20/11 23:00,43.0925,0,0.507306831,-0.170848856
5/21/2011,0,4.3207,0,-0.7339,6.2358,,5/21/11 0:00,43.22444,0,0.401406553,-0.068181607
5/21/2011,1,3.8618,0,-0.3312,7.4936,,5/21/11 1:00,45.48848,0,0.358773307,-0.030769517
5/21/2011,2,3.6102,0,-1.0602,7.3327,,5/21/11 2:00,45.19886,0,0.33539888,-0.098495898
5/21/2011,3,4.1541,0,-0.6021,8.032,,5/21/11 3:00,46.4576,0,0.385928892,-0.055936975
5/21/2011,4,3.2972,0,-1.094,7.6282,,5/21/11 4:00,45.73076,0,0.3063202,-0.101636024
5/21/2011,5,6.4618,0.2142,-0.3117,7.4709,,5/21/11 5:00,45.44762,19.89966555,0.600321445,-0.028957906
5/21/2011,6,70.3555,6.4936,23.3221,7.8881,,5/21/11 6:00,46.19858,603.2701598,6.536246156,2.166696086
5/21/2011,7,226.8545,24.3966,84.5465,8.9743,,5/21/11 7:00,48.15374,2266.499443,21.07549308,7.854634473
5/21/2011,8,345.0501,38.5933,130.8905,12.7308,,5/21/11 8:00,54.91544,3585.405054,32.05623426,12.16013713
5/21/2011,9,549.1129,62.5862,198.3613,14.2272,,5/21/11 9:00,57.60896,5814.399851,51.01430708,18.42838562
5/21/2011,10,605.7104,69.2259,264.374,15.4298,,5/21/11 10:00,59.77364,6431.243032,56.27239198,24.56117207
5/21/2011,11,750.1471,84.9405,337.3035,15.9087,,5/21/11 11:00,60.63566,7891.164994,69.69101348,31.33655088
5/21/2011,12,306.1613,35.0677,164.9112,15.4357,,5/21/11 12:00,59.78426,3257.868822,28.44334303,15.32076664
5/21/2011,13,450.8221,51.4931,211.3097,16.2615,,5/21/11 13:00,61.2707,4783.825715,41.88278412,19.63133251
5/21/2011,14,620.4869,69.4897,279.4895,17.3052,,5/21/11 14:00,63.14936,6455.75065,57.64517508,25.96544933
5/21/2011,15,417.9929,46.51,192.1033,17.0412,,5/21/11 15:00,62.67416,4320.88443,38.83284869,17.84699784
5/21/2011,16,664.2826,74.6981,177.7166,17.0103,,5/21/11 16:00,62.61854,6939.622817,61.71393268,16.51042838
5/21/2011,17,312.8253,34.5226,105.7053,16.9615,,5/21/11 17:00,62.5307,3207.227796,29.06244948,9.820353218
5/21/2011,18,207.8983,22.0079,67.1746,14.9193,,5/21/11 18:00,58.85474,2044.583798,19.31440277,6.24073059
5/21/2011,19,66.1342,6.4128,24.3352,13.0063,,5/21/11 19:00,55.41134,595.7636566,6.144074174,2.260816247
5/21/2011,20,7.4717,0.2193,-0.7892,12.546,,5/21/11 20:00,54.5828,20.37346711,0.694144316,-0.07331915
5/21/2011,21,4.216,0,-2.0552,12.7235,,5/21/11 21:00,54.9023,0,0.391679596,-0.190934513
5/21/2011,22,3.6462,0,-2.1798,12.8752,,5/21/11 22:00,55.17536,0,0.338743392,-0.202510243
5/21/2011,23,3.8515,0,-1.1795,13.5703,,5/21/11 23:00,56.42654,0,0.357816405,-0.109579242
5/22/2011,0,3.3988,0,-2.6521,13.3693,,5/22/11 0:00,56.06474,0,0.315759158,-0.246388391
5/22/2011,1,5.6717,0,-1.6073,13.3912,,5/22/11 1:00,56.10416,0,0.526918682,-0.149323201
5/22/2011,2,4.2854,0,-2.7134,13.4035,,5/22/11 2:00,56.1263,0,0.398127073,-0.252083353
5/22/2011,3,3.8076,0,-2.6766,12.986,,5/22/11 3:00,55.3748,0,0.353737957,-0.248664518
5/22/2011,4,4.2444,0,-2.8194,12.3512,,5/22/11 4:00,54.23216,0,0.394318045,-0.261931084
5/22/2011,5,8.3504,0.4062,-0.473,11.604,,5/22/11 5:00,52.8872,37.73690078,0.775778296,-0.04394318
5/22/2011,6,122.7275,12.3114,38.9913,12.941,,5/22/11 6:00,55.2938,1143.756968,11.40176888,3.622413809
5/22/2011,7,339.7269,36.6999,102.9209,15.514,,5/22/11 7:00,59.9252,3409.503902,31.56169232,9.561673743
5/22/2011,8,359.8931,39.4992,147.9625,15.5457,,5/22/11 8:00,59.98226,3669.565217,33.43519542,13.74617936
5/22/2011,9,310.1239,34.7891,170.5912,15.8257,,5/22/11 9:00,60.48626,3231.98625,28.81148097,15.84845641
5/22/2011,10,458.4542,52.0894,220.108,17.0997,,5/22/11 10:00,62.77946,4839.223337,42.5918301,20.44872212
5/22/2011,11,515.591,58.8638,220.2692,18.6427,,5/22/11 11:00,65.55686,5468.580453,47.90001765,20.4636981
5/22/2011,12,331.9391,38.8696,163.7562,18.4962,,5/22/11 12:00,65.29316,3611.07395,30.83818133,15.21346352
5/22/2011,13,451.3005,52.0441,226.9482,18.9805,,5/22/11 13:00,66.1649,4835.014864,41.92722898,21.08419811
5/22/2011,14,829.5813,93.6492,366.094,20.6312,,5/22/11 14:00,69.13616,8700.222965,77.07069928,34.01127844
5/22/2011,15,913.6323,103.2013,325.2317,22.4832,,5/22/11 15:00,72.46976,9587.634708,84.87930025,30.21504287
5/22/2011,16,620.0881,69.5366,173.9304,21.6465,,5/22/11 16:00,70.9637,6460.107767,57.60812531,16.15867855
5/22/2011,17,256.2455,27.9599,88.1132,20.5932,,5/22/11 17:00,69.06776,2597.53809,23.80600897,8.185992066
5/22/2011,18,133.769,13.5072,55.2962,19.4612,,5/22/11 18:00,67.03016,1254.849498,12.42755878,5.137190052
5/22/2011,19,28.6057,2.6129,11.2566,18.6327,,5/22/11 19:00,65.53886,242.744333,2.657559063,1.045773372
5/22/2011,20,4.5842,0.1121,-2.7081,17.2305,,5/22/11 20:00,63.0149,10.41434411,0.425886528,-0.251590966
5/22/2011,21,4.9203,0,-2.7664,15.8428,,5/22/11 21:00,60.51704,0,0.45711127,-0.257007219
5/22/2011,22,5.0852,0,-2.109,14.9532,,5/22/11 22:00,58.91576,0,0.472430996,-0.195932701
5/22/2011,23,4.5047,0,-2.4973,14.2128,,5/22/11 23:00,57.58304,0,0.418500729,-0.232006986
5/23/2011,0,4.5436,0,-1.0823,13.6387,,5/23/11 0:00,56.54966,0,0.422114661,-0.100549057
5/23/2011,1,3.9332,0,-1.8259,13.5415,,5/23/11 1:00,56.3747,0,0.365406591,-0.169631825
5/23/2011,2,3.9429,0,-1.9493,12.6605,,5/23/11 2:00,54.7889,0,0.366307751,-0.181096071
5/23/2011,3,3.2518,0,-1.0566,12.4638,,5/23/11 3:00,54.43484,0,0.302102398,-0.098161447
5/23/2011,4,4.0166,0,-1.6362,11.9123,,5/23/11 4:00,53.44214,0,0.373154712,-0.152008101
5/23/2011,5,9.112,0.453,0.0502,10.505,,5/23/11 5:00,50.909,42.08472687,0.84653332,0.004663737
5/23/2011,6,80.7642,8.0346,25.6766,11.1063,,5/23/11 6:00,51.99134,746.432553,7.503246964,2.385436505
5/23/2011,7,279.8205,30.8871,69.5185,13.2942,,5/23/11 7:00,55.92956,2869.481605,25.99620026,6.458486236
5/23/2011,8,501.7324,57.3356,91.1055,16.9123,,5/23/11 8:00,62.44214,5326.607209,46.61251034,8.463986102
5/23/2011,9,700.3175,79.954,184.6248,17.3408,,5/23/11 9:00,63.21344,7427.907841,65.06168768,17.15222178
5/23/2011,10,829.3037,94.9296,304.8798,17.9802,,5/23/11 10:00,64.36436,8819.175028,77.04490937,28.32428767
5/23/2011,11,208.6075,25.6782,91.8106,17.6088,,5/23/11 11:00,63.69584,2385.562988,19.38028967,8.529492099
5/23/2011,12,108.8791,14.4592,60.6887,17.1537,,5/23/11 12:00,62.87666,1343.292456,10.11520917,5.63817018
5/23/2011,13,259.7831,30.3539,119.3706,15.476,,5/23/11 13:00,59.8568,2819.946117,24.13466309,11.08990236
5/23/2011,14,486.1105,56.3427,229.9414,18.237,,5/23/11 14:00,64.8266,5234.364548,45.16118693,21.36227576
5/23/2011,15,441.0722,51.2363,166.7474,16.0062,,5/23/11 15:00,60.81116,4759.968413,40.97698789,15.49135536
5/23/2011,16,384.6849,43.9355,145.2338,16.976,,5/23/11 16:00,62.5568,4081.707544,35.73843124,13.49267459
5/23/2011,17,312.3213,35.9343,111.6691,16.1902,,5/23/11 17:00,61.14236,3338.377926,29.01562631,10.3744089
5/23/2011,18,190.5793,20.3188,56.1631,15.4065,,5/23/11 18:00,59.7317,1887.662579,17.70541347,5.217727775
5/23/2011,19,36.7847,3.4103,13.5474,13.7398,,5/23/11 19:00,56.73164,316.8246005,3.417413763,1.258595862
5/23/2011,20,2.3959,0.0781,-1.1701,12.9997,,5/23/11 20:00,55.39946,7.255667038,0.222586609,-0.108705952
5/23/2011,21,2.1985,0,-1.3207,11.7307,,5/23/11 21:00,53.11526,0,0.204247531,-0.122697164
5/23/2011,22,1.1476,0,-1.0129,10.3665,,5/23/11 22:00,50.6597,0,0.106615632,-0.09410158
5/23/2011,23,2.5338,0,-1.1702,9.6903,,5/23/11 23:00,49.44254,0,0.235397951,-0.108715243
5/24/2011,0,3.8438,0,-1.7871,9.0928,,5/24/11 0:00,48.36704,0,0.357101051,-0.166027183
5/24/2011,1,3.8818,0,-0.9676,8.6912,,5/24/11 1:00,47.64416,0,0.36063137,-0.089893068
5/24/2011,2,3.8211,0,-1.5787,8.263,,5/24/11 2:00,46.8734,0,0.35499215,-0.146666171
5/24/2011,3,3.0328,0,-2.4808,8.1933,,5/24/11 3:00,46.74794,0,0.281756612,-0.230474085
5/24/2011,4,3.6107,0,-1.5711,7.8093,,5/24/11 4:00,46.05674,0,0.335445331,-0.145960107
5/24/2011,5,8.7456,0.3811,1.5834,7.741,,5/24/11 5:00,45.9338,35.40505388,0.812493613,0.147102816
5/24/2011,6,53.0736,5.0821,19.9132,8.5853,,5/24/11 6:00,47.45354,472.1386102,4.930703555,1.849998606
5/24/2011,7,56.711,6.2996,27.0371,9.5097,,5/24/11 7:00,49.11746,585.24712,5.2686294,2.511831214
5/24/2011,8,102.7408,11.8781,44.6616,10.3473,,5/24/11 8:00,50.62514,1103.502415,9.544941889,4.149202427
5/24/2011,9,72.4083,9.1186,25.8495,10.152,,5/24/11 9:00,50.2736,847.1386102,6.726957701,2.401499457
5/24/2011,10,30.9103,4.4786,12.1669,8.9458,,5/24/11 10:00,48.10244,416.0720922,2.871663616,1.130343091
5/24/2011,11,86.4094,11.5443,39.2223,7.9435,,5/24/11 11:00,46.2983,1072.491639,8.027703713,3.643874432
5/24/2011,12,242.3055,29.486,105.9294,8.9567,,5/24/11 12:00,48.12206,2739.316239,22.51093934,9.841172809
5/24/2011,13,208.3068,26.1637,90.9683,10.544,,5/24/11 13:00,50.9792,2430.667038,19.3523537,8.451239792
5/24/2011,14,236.8507,29.4648,106.7062,10.2107,,5/24/11 14:00,50.37926,2737.346711,22.00417135,9.91333996
5/24/2011,15,76.2529,9.9842,37.1488,8.7013,,5/24/11 15:00,47.66234,927.5548123,7.084133074,3.451239792
5/24/2011,16,109.0804,12.7869,49.7101,7.9895,,5/24/11 16:00,46.3811,1187.931996,10.13391057,4.618223878
5/24/2011,17,161.0436,17.6729,67.6772,8.8955,,5/24/11 17:00,48.0119,1641.852471,14.96145449,6.287423703
5/24/2011,18,158.3981,15.7898,64.1588,9.9223,,5/24/11 18:00,49.86014,1466.908213,14.71567926,5.960553331
5/24/2011,19,62.9017,5.4638,23.8318,10.7162,,5/24/11 19:00,51.28916,507.5994054,5.843764806,2.214048811
5/24/2011,20,10.5741,0.2076,0.3896,11.2212,,5/24/11 20:00,52.19816,19.28651059,0.982366986,0.036195059
5/24/2011,21,6.9366,0,-0.9414,11.5685,,5/24/11 21:00,52.8233,0,0.644431851,-0.087459006
5/24/2011,22,3.4716,0,-2.2201,10.5583,,5/24/11 22:00,51.00494,0,0.322522506,-0.206254239
5/24/2011,23,2.9957,0,-1.7428,9.4652,,5/24/11 23:00,49.03736,0,0.278309906,-0.161911575
5/25/2011,0,2.5217,0,-1.747,7.949,,5/25/11 0:00,46.3082,0,0.234273823,-0.162301768
5/25/2011,1,2.6556,0,-1.0739,7.5653,,5/25/11 1:00,45.61754,0,0.246713552,-0.099768671
5/25/2011,2,3.4459,0,-1.106,7.521,,5/25/11 2:00,45.5378,0,0.320134895,-0.102750862
5/25/2011,3,3.2028,0,-1.3083,7.0199,,5/25/11 3:00,44.63582,0,0.297550144,-0.121545165
5/25/2011,4,3.223,0,-1.5325,6.7895,,5/25/11 4:00,44.2211,0,0.299426788,-0.142374047
5/25/2011,5,6.3864,0.2628,-0.0341,7.2434,,5/25/11 5:00,45.03812,24.41471572,0.593316549,-0.003167997
5/25/2011,6,50.2678,4.6914,19.9487,8.0732,,5/25/11 6:00,46.53176,435.8416945,4.670035954,1.853296668
5/25/2011,7,135.4257,14.5668,59.8207,9.5508,,5/25/11 7:00,49.19144,1353.28874,12.5814714,5.557530263
5/25/2011,8,225.3023,25.4367,102.6894,10.9383,,5/25/11 8:00,51.68894,2363.12709,20.93128885,9.540166668
5/25/2011,9,387.0615,44.4194,175.9388,11.1115,,5/25/11 9:00,52.0007,4126.662951,35.95922482,16.34526519
5/25/2011,10,558.1464,64.1923,266.9718,12.471,,5/25/11 10:00,54.4478,5963.610182,51.85354751,24.80251582
5/25/2011,11,599.2332,69.7948,300.6105,12.5802,,5/25/11 11:00,54.64436,6484.095132,55.67063982,27.92765633
5/25/2011,12,793.2535,90.9775,383.3113,13.256,,5/25/11 12:00,55.8608,8452.015979,73.69573296,35.6108195
5/25/2011,13,622.2057,71.7974,301.6055,13.3238,,5/25/11 13:00,55.98284,6670.141211,57.80485698,28.02009495
5/25/2011,14,868.3082,99.3778,376.1858,14.8567,,5/25/11 14:00,58.74206,9232.422891,80.6685495,34.94883825
5/25/2011,15,847.1732,95.4481,279.4218,15.7308,,5/25/11 15:00,60.31544,8867.344853,78.70504185,25.95915978
5/25/2011,16,697.2565,78.5459,175.6248,15.5755,,5/25/11 16:00,60.0359,7297.092159,64.7773112,16.31609361
5/25/2011,17,494.468,54.949,100.0413,15.4465,,5/25/11 17:00,59.8037,5104.886659,45.93762484,9.29414989
5/25/2011,18,275.74,29.7896,60.381,15.5448,,5/25/11 18:00,59.98064,2767.521368,25.61710904,5.609583887
5/25/2011,19,83.8622,8.6527,22.6867,15.0113,,5/25/11 19:00,59.02034,803.8554441,7.791060861,2.107665437
5/25/2011,20,5.8105,0.2745,-2.7366,13.5872,,5/25/11 20:00,56.45696,25.50167224,0.539813636,-0.254238705
5/25/2011,21,1.5254,0,-3.037,12.1442,,5/25/11 21:00,53.85956,0,0.141714434,-0.282146806
5/25/2011,22,1.8816,0,-1.9925,11.1888,,5/25/11 22:00,52.13984,0,0.174806529,-0.185109486
5/25/2011,23,1.4933,0,-3.4404,9.9937,,5/25/11 23:00,49.98866,0,0.138732244,-0.319623928
5/26/2011,0,2.2328,0,-2.937,8.5093,,5/26/11 0:00,47.31674,0,0.207434108,-0.272856493
5/26/2011,1,3.0707,0,-1.5149,8.1263,,5/26/11 1:00,46.62734,0,0.285277641,-0.140738951
5/26/2011,2,2.4313,0,-1.2906,7.6513,,5/26/11 2:00,45.77234,0,0.22587538,-0.119900779
5/26/2011,3,3.0027,0,-1.3549,7.428,,5/26/11 3:00,45.3704,0,0.278960228,-0.125874451
5/26/2011,4,2.6211,0,-1.3543,7.1467,,5/26/11 4:00,44.86406,0,0.243508394,-0.125818709
5/26/2011,5,10.0379,0.6118,1.9361,6.7544,,5/26/11 5:00,44.15792,56.83760684,0.932552328,0.17986975
5/26/2011,6,76.6447,7.4513,32.0656,7.6084,,5/26/11 6:00,45.69512,692.2426607,7.120532521,2.978994602
5/26/2011,7,234.2942,25.4814,85.8207,9.6228,,5/26/11 7:00,49.32104,2367.279822,21.7666645,7.973011641
5/26/2011,8,245.1724,27.3851,112.1357,10.003,,5/26/11 8:00,50.0054,2544.137867,22.77728333,10.4177575
5/26/2011,9,398.261,45.2603,174.912,10.6158,,5/26/11 9:00,51.10844,4204.784467,36.99969342,16.24987226
5/26/2011,10,545.372,62.3658,241.3505,12.4132,,5/26/11 10:00,54.34376,5793.924192,50.66676576,22.42221685
5/26/2011,11,739.1776,84.3337,351.7495,14.1332,,5/26/11 11:00,57.43976,7834.791899,68.6719126,32.67862949
5/26/2011,12,858.5688,97.1627,399.3747,15.6315,,5/26/11 12:00,60.1367,9026.63508,79.76372876,37.10315964
5/26/2011,13,868.7474,97.834,399.3378,17.2323,,5/26/11 13:00,63.01814,9089.000372,80.70935256,37.09973151
5/26/2011,14,689.4654,78.2175,320.8148,18.218,,5/26/11 14:00,64.7924,7266.583055,64.05349362,29.80469904
5/26/2011,15,248.9688,28.9117,130.2556,17.1307,,5/26/11 15:00,62.83526,2685.962467,23.12998077,12.10115293
5/26/2011,16,192.0203,21.922,98.8153,16.0423,,5/26/11 16:00,60.87614,2036.603493,17.83928688,9.180250653
5/26/2011,17,212.5223,22.7581,95.0077,15.4207,,5/26/11 17:00,59.75726,2114.279078,19.74398684,8.826512695
5/26/2011,18,212.4636,21.0632,82.5624,16.1755,,5/26/11 18:00,61.1159,1956.819026,19.73853343,7.670305373
5/26/2011,19,99.78,9.3402,33.9343,15.6397,,5/26/11 19:00,60.15146,867.7257525,9.269874302,3.152602681
5/26/2011,20,8.3064,0.3621,-1.3837,14.3028,,5/26/11 20:00,57.74504,33.63991081,0.771690558,-0.128550061
5/26/2011,21,5.3117,0,-1.9308,13.5918,,5/26/11 21:00,56.46524,0,0.493473555,-0.179377363
5/26/2011,22,4.8916,0,-1.9268,14.1567,,5/26/11 22:00,57.48206,0,0.45444495,-0.179005751
5/26/2011,23,4.689,0,-2.5037,13.0403,,5/26/11 23:00,55.47254,0,0.435622776,-0.232601566
5/27/2011,0,4.1829,0,-2.416,12.2237,,5/27/11 0:00,54.00266,0,0.388604502,-0.224453962
5/27/2011,1,3.9458,0,-3.349,11.1067,,5/27/11 1:00,51.99206,0,0.36657717,-0.311132582
5/27/2011,2,3.9307,0,-2.9947,10.1227,,5/27/11 2:00,50.22086,0,0.365174333,-0.278217003
5/27/2011,3,3.588,0,-2.4707,8.968,,5/27/11 3:00,48.1424,0,0.33333643,-0.229535763
5/27/2011,4,4.5398,0,-1.5059,8.782,,5/27/11 4:00,47.8076,0,0.421761629,-0.139902823
5/27/2011,5,10.2664,0.6396,1.3943,8.543,,5/27/11 5:00,47.3774,59.42028986,0.953780693,0.129534834
5/27/2011,6,61.9935,6.0775,25.5118,8.4243,,5/27/11 6:00,47.16374,564.6135266,5.759390184,2.37012607
5/27/2011,7,310.144,33.5915,79.421,11.2735,,5/27/11 7:00,52.2923,3120.726496,28.81334832,7.37845948
5/27/2011,8,495.3682,55.4893,99.4531,12.7185,,5/27/11 8:00,54.8933,5155.081754,46.02125624,9.239504269
5/27/2011,9,501.9898,57.6322,174.4246,12.6878,,5/27/11 9:00,54.83804,5354.162022,46.6364236,16.20459127
5/27/2011,10,846.8975,95.3634,313.1642,13.5465,,5/27/11 10:00,56.3837,8859.476031,78.67942846,29.09393435
5/27/2011,11,955.0325,108.4285,379.1967,14.1572,,5/27/11 11:00,57.48296,10073.25344,88.72550841,35.22856028
5/27/2011,12,1037.9587,116.8123,427.5452,15.4678,,5/27/11 12:00,59.84204,10852.12746,96.42961194,39.72028726
5/27/2011,13,1026.6086,116.1437,423.2373,16.702,,5/27/11 13:00,62.0636,10790.01301,95.37515213,39.32006986
